Signature	Driver	SampsMut	SampsNonMut	MeanDriverPos	MeanDriverNeg	MeanDiff	pValTTest	pAdjTTest
CX16	SUV420H1	45	5165	0.01014	-0.009507	0.01965	0.8109	0.937524508790072
CX16	MDM2	26	5184	-0.1446	-0.008659	-0.1359	8.287e-06	8.908525e-05
CX16	PHLDA1	14	5196	-0.1487	-0.008962	-0.1397	0.0006664	0.00517385555555556
CX16	TMPO	28	5182	-0.08071	-0.008952	-0.07176	0.1567	0.433640099009901
CX16	LIG4	43	5167	-0.05774	-0.008935	-0.0488	0.3351	0.666622419928826
CX16	CDC16	19	5191	-0.08929	-0.009045	-0.08024	0.3614	0.693236054421769
CX16	BRCA2	158	5052	0.002538	-0.009709	0.01225	0.87	0.963029702970297
CX16	PSMB5	15	5195	-0.13	-0.008989	-0.121	0.004718	0.028982
CX16	ARID4A	53	5157	-0.06593	-0.008756	-0.05717	0.2955	0.633319157088123
CX16	TDP1	24	5186	0.05516	-0.009636	0.0648	0.4662	0.766487647058824
CX16	RBL2	48	5162	-0.02236	-0.009217	-0.01314	0.8524	0.953937137137137
CX16	GINS2	4	5206	-0.1941	-0.009196	-0.1849	7.234e-47	1.58712156862745e-45
CX16	RNF43	56	5154	-0.1093	-0.008252	-0.101	0.02787	0.117137819548872
CX16	RAB8A	9	5201	-0.06845	-0.009235	-0.05922	0.6515	0.857395774647887
CX16	RUVBL2	23	5187	-0.1378	-0.008768	-0.129	6.679e-05	0.000627489243697479
CX16	TUBB4A	29	5181	-0.01045	-0.009331	-0.001119	0.9871	1
CX16	EPHA2	65	5145	-0.06826	-0.008593	-0.05967	0.09672	0.308951314285714
CX16	TPR	89	5121	-0.0422	-0.008767	-0.03343	0.3579	0.689883103448276
CX16	SMYD3	26	5184	-0.07518	-0.009007	-0.06617	0.1175	0.350306666666667
CX16	THRAP3	44	5166	0.01103	-0.009511	0.02054	0.7399	0.907149122807018
CX16	DIDO1	125	5085	0.05843	-0.011	0.06943	0.3199	0.64831847826087
CX16	MCM5	23	5187	0.1383	-0.009992	0.1483	0.2617	0.589880241935484
CX16	PIK3CB	54	5156	-0.1136	-0.008245	-0.1054	0.002963	0.0192595
CX16	CLASP2	49	5161	-0.07503	-0.008714	-0.06632	0.1745	0.466724880382775
CX16	APC	340	4870	-0.0904	-0.003678	-0.08672	6.127e-05	0.000580507288135593
CX16	SYNE1	528	4682	-0.03681	-0.00624	-0.03057	0.2957	0.633319157088123
CX16	HIST1H4H	8	5202	-0.1486	-0.009123	-0.1395	0.01812	0.08125624
CX16	NUP205	69	5141	0.2751	-0.01316	0.2883	0.3026	0.637112617702448
CX16	SUN1	27	5183	-0.01822	-0.009291	-0.008929	0.9259	0.976984339622642
CX16	STAG3	42	5168	-0.08315	-0.008738	-0.07441	0.06295	0.225570833333333
CX16	SPIDR	34	5176	-0.07446	-0.00891	-0.06555	0.1892	0.484381776765376
CX16	RAD9A	12	5198	-0.1012	-0.009126	-0.09207	0.2181	0.530445021645022
CX16	AQR	60	5150	-0.1081	-0.008187	-0.09991	0.008059	0.0423002910798122
CX16	RNF111	48	5162	-0.06747	-0.008797	-0.05867	0.1874	0.484209655172414
CX16	PKMYT1	11	5199	-0.08935	-0.009168	-0.08018	0.3076	0.64130295202952
CX16	PSMD12	18	5192	-0.003179	-0.009359	0.00618	0.9464	0.982701296296296
CX16	PADI1	30	5180	-0.1506	-0.008519	-0.1421	1.255e-05	0.000132366981132075
CX16	KIF2C	24	5186	-0.01796	-0.009298	-0.008662	0.8991	0.969328640308582
CX16	MUTYH	16	5194	-0.07453	-0.009137	-0.06539	0.4559	0.756225816023739
CX16	MSH4	49	5161	-0.01795	-0.009256	-0.008694	0.8802	0.964768235294118
CX16	CSRP2BP	29	5181	-0.111	-0.008768	-0.1022	0.01696	0.0777101639344262
CX16	TUBB1	18	5192	-0.1099	-0.008989	-0.1009	0.04209	0.166277809187279
CX16	RIF1	80	5130	-0.05492	-0.008627	-0.04629	0.1902	0.484381776765376
CX16	NUP210	59	5151	0.1217	-0.01084	0.1325	0.4352	0.74169756097561
CX16	POLR2H	8	5202	-0.1465	-0.009127	-0.1374	0.0237	0.101776551724138
CX16	PLK4	27	5183	-0.02087	-0.009278	-0.01159	0.8607	0.956350744786495
CX16	FBXW7	192	5018	-0.01442	-0.009143	-0.005277	0.9352	0.982287804878049
CX16	CENPC	28	5182	-0.1324	-0.008673	-0.1237	0.002708	0.0177180116959064
CX16	REV3L	104	5106	-0.07175	-0.008066	-0.06368	0.06114	0.221646213592233
CX16	EYA4	58	5152	-0.04291	-0.00896	-0.03395	0.4165	0.735164353312303
CX16	PPP2R2A	23	5187	-0.06287	-0.0091	-0.05377	0.5262	0.797286863270778
CX16	FGFR1	30	5180	0.324	-0.01127	0.3353	0.3635	0.693236054421769
CX16	ANAPC2	33	5177	0.01982	-0.009523	0.02934	0.8304	0.944919554204661
CX16	GTF2H1	16	5194	-0.1319	-0.00896	-0.1229	0.07064	0.2467985
CX16	DCTN2	12	5198	-0.08747	-0.009157	-0.07831	0.3621	0.693236054421769
CX16	AZI1	35	5175	-0.05239	-0.009046	-0.04334	0.4255	0.740157407407407
CX16	MAD1L1	29	5181	-0.07374	-0.008977	-0.06476	0.4153	0.735164353312303
CX16	NUP214	67	5143	-0.08569	-0.008343	-0.07735	0.04191	0.166153829787234
CX16	NCAPD3	46	5164	-0.03631	-0.009097	-0.02721	0.5915	0.8281585
CX16	UBE2L6	6	5204	-0.1747	-0.009147	-0.1656	2.879e-05	0.000279888869565217
CX16	PPME1	6	5204	0.2517	-0.009639	0.2613	0.5833	0.826809885931559
CX16	RSF1	51	5159	-0.1526	-0.007922	-0.1447	2.44e-05	0.000241408849557522
CX16	SETD6	11	5199	-0.07905	-0.00919	-0.06986	0.315	0.645409523809524
CX16	NOTCH2	97	5113	-0.01553	-0.00922	-0.00631	0.918	0.975593155893536
CX16	TOPBP1	44	5166	-0.1078	-0.008499	-0.0993	0.004889	0.0296904540540541
CX16	POLB	12	5198	0.03524	-0.009441	0.04468	0.7194	0.894275777777778
CX16	UTY	15	5195	-0.1091	-0.00905	-0.1	0.1725	0.46413125
CX16	SETDB2	30	5180	0.05865	-0.009731	0.06838	0.4282	0.740157407407407
CX16	MGA	122	5088	-0.01907	-0.009104	-0.009966	0.803	0.935760207253886
CX16	SIN3A	50	5160	-0.1527	-0.007949	-0.1448	1.972e-09	3.14956571428571e-08
CX16	RAD51C	3	5207	0.1597	-0.009435	0.1691	0.4941	0.783551489361702
CX16	SYCP1	76	5134	-0.02055	-0.009172	-0.01138	0.8183	0.940246043165468
CX16	ZZZ3	40	5170	-0.05626	-0.008975	-0.04728	0.4455	0.748975939849624
CX16	DMC1	9	5201	0.1228	-0.009566	0.1324	0.5702	0.823857806451613
CX16	HIST1H4J	16	5194	0.03203	-0.009465	0.0415	0.7137	0.891776759776536
CX16	NCAPG2	32	5178	-0.07896	-0.008907	-0.07005	0.2191	0.530445021645022
CX16	PPP2CB	15	5195	-0.1523	-0.008925	-0.1434	0.0002169	0.0019399536
CX16	EHMT1	35	5175	-0.1093	-0.008662	-0.1006	0.005507	0.0315734666666667
CX16	INO80C	8	5202	-0.149	-0.009123	-0.1399	0.01719	0.0784425306122449
CX16	ASH1L	111	5099	-0.05001	-0.008452	-0.04156	0.2602	0.58768404040404
CX16	PSMD14	7	5203	0.0315	-0.009393	0.04089	0.7696	0.920227593582888
CX16	SGOL2	41	5169	-0.111	-0.008531	-0.1025	0.005479	0.0315734666666667
CX16	MCM3	26	5184	-0.06253	-0.009071	-0.05346	0.3789	0.709126086956522
CX16	PRIM2	31	5179	-0.06057	-0.009031	-0.05154	0.3867	0.71515041322314
CX16	INCENP	30	5180	0.0307	-0.00957	0.04027	0.6079	0.835955965559656
CX16	PCNT	104	5106	-0.03939	-0.008726	-0.03066	0.6607	0.86230805134189
CX16	NPM1	9	5201	-0.08861	-0.0092	-0.07941	0.294	0.633317919075144
CX16	KIF18A	33	5177	0.2044	-0.0107	0.2151	0.5265	0.797286863270778
CX16	PDS5B	58	5152	-0.123	-0.008058	-0.1149	0.001634	0.0114893836477987
CX16	AXIN2	52	5158	-0.04843	-0.008943	-0.03949	0.387	0.71515041322314
CX16	PRKCA	32	5178	-0.0981	-0.008789	-0.08931	0.05917	0.216183202614379
CX16	POLR2A	58	5152	-0.04246	-0.008965	-0.03349	0.5084	0.791631197771588
CX16	NUP133	46	5164	0.0009643	-0.009429	0.01039	0.8736	0.963504724409449
CX16	RANBP2	120	5090	-0.0308	-0.008832	-0.02197	0.5507	0.810954007884363
CX16	MSH6	43	5167	-0.09953	-0.008587	-0.09094	0.06126	0.221646213592233
CX16	HAUS3	13	5197	-0.07785	-0.009166	-0.06868	0.3423	0.673752464788732
CX16	GATA3	108	5102	-0.01499	-0.009218	-0.005772	0.9027	0.969470317002882
CX16	KDM2A	41	5169	0.04866	-0.009798	0.05846	0.4676	0.766534897360704
CX16	CDKN1B	25	5185	-0.02577	-0.009258	-0.01651	0.834	0.944919554204661
CX16	KDM5A	65	5145	-0.1171	-0.007976	-0.1091	0.0002417	0.00212772125984252
CX16	SEH1L	10	5200	-0.0919	-0.009179	-0.08272	0.1287	0.375683028720627
CX16	NCOA1	60	5150	-0.1498	-0.007702	-0.1421	3.76e-10	6.27414925373134e-09
CX16	MCM2	26	5184	-0.02268	-0.009271	-0.01341	0.8791	0.964768235294118
CX16	SKP2	16	5194	-0.1177	-0.009004	-0.1087	0.00592	0.0330616517412935
CX16	HAUS6	33	5177	-0.09638	-0.008783	-0.0876	0.07243	0.251221176470588
CX16	KAT6B	56	5154	-0.1054	-0.008294	-0.09711	0.003855	0.0242128651685393
CX16	TUBB8	33	5177	-0.07142	-0.008942	-0.06248	0.2531	0.578582077393075
CX16	EME2	7	5203	-0.03692	-0.009301	-0.02762	0.802	0.935760207253886
CX16	BRCA1	139	5071	0.1827	-0.0146	0.1973	0.001306	0.00948122077922078
CX16	CLASP1	41	5169	-0.01682	-0.009278	-0.007542	0.9159	0.975593155893536
CX16	CEP63	33	5177	-0.08393	-0.008862	-0.07507	0.1064	0.328605524861878
CX16	NUP54	16	5194	0.02001	-0.009428	0.02944	0.7609	0.913733834586466
CX16	XRCC4	11	5199	-0.03271	-0.009288	-0.02342	0.8794	0.964768235294118
CX16	MCM4	41	5169	-0.09651	-0.008646	-0.08786	0.08095	0.274248787878788
CX16	JADE3	28	5182	0.0772	-0.009805	0.087	0.4213	0.740157407407407
CX16	ARID1A	263	4947	-0.004388	-0.009601	0.005213	0.9239	0.976984339622642
CX16	EYA2	38	5172	-0.04853	-0.00905	-0.03948	0.5642	0.820254356306892
CX16	SETD2	152	5058	-0.09651	-0.006718	-0.08979	0.004785	0.0292329508196721
CX16	TUBB4B	16	5194	-0.1455	-0.008918	-0.1366	0.0006738	0.00519523034482759
CX16	DCTN1	51	5159	-0.08859	-0.008554	-0.08004	0.05916	0.216183202614379
CX16	CDKN2A	204	5006	-0.09079	-0.006018	-0.08477	0.0003243	0.00274672272727273
CX16	BTRC	27	5183	-0.131	-0.008704	-0.1223	0.0005113	0.00405413758865248
CX16	TUBGCP2	35	5175	0.01723	-0.009517	0.02675	0.6723	0.86493831990794
CX16	PPP2R1B	23	5187	0.03636	-0.00954	0.0459	0.5935	0.828266749688668
CX16	INPPL1	59	5151	-0.09462	-0.008361	-0.08626	0.03581	0.145056449275362
CX16	WEE1	18	5192	0.02736	-0.009465	0.03682	0.8481	0.953899195171026
CX16	ANKLE2	38	5172	-0.1364	-0.008404	-0.128	0.002655	0.0175638461538462
CX16	ERCC5	15	5195	-0.03433	-0.009265	-0.02506	0.8194	0.940543326488706
CX16	PSMA3	10	5200	-0.06301	-0.009234	-0.05378	0.5594	0.815396610169491
CX16	MAX	16	5194	-0.06233	-0.009174	-0.05316	0.5296	0.797286863270778
CX16	FAN1	24	5186	-0.1386	-0.008739	-0.1299	0.0003772	0.00314708656716418
CX16	PSMA4	8	5202	-0.1824	-0.009071	-0.1733	1.44e-11	2.55542857142857e-10
CX16	FANCI	43	5167	-0.05536	-0.008955	-0.0464	0.3908	0.716178723404255
CX16	IRF6	29	5181	-0.05986	-0.009055	-0.0508	0.3864	0.71515041322314
CX16	CDC20	19	5191	0.07154	-0.009634	0.08117	0.5003	0.784481626928471
CX16	MYBL2	25	5185	0.144	-0.01008	0.1541	0.2638	0.591038877755511
CX16	MCM6	32	5178	-0.1522	-0.008455	-0.1437	1.441e-05	0.000149170185185185
CX16	EML4	30	5180	-0.07802	-0.00894	-0.06908	0.2215	0.534182327586207
CX16	MSH2	27	5183	-0.00157	-0.009378	0.007808	0.9386	0.982541947565543
CX16	KDM3A	40	5170	-0.05121	-0.009014	-0.0422	0.4799	0.774856277056277
CX16	RAF1	23	5187	-0.08372	-0.009008	-0.07471	0.1098	0.3354
CX16	WDR48	14	5196	-0.06935	-0.009176	-0.06017	0.2769	0.609398031496063
CX16	EPHA3	130	5080	-0.0525	-0.008233	-0.04427	0.2386	0.562523109243698
CX16	NEIL3	22	5188	-0.1271	-0.008838	-0.1183	0.006467	0.0350976019417476
CX16	RAD50	39	5171	-0.06553	-0.008914	-0.05662	0.2628	0.590205220883534
CX16	SKP1	8	5202	-0.1287	-0.009154	-0.1195	0.1133	0.342293833780161
CX16	PTTG1	8	5202	-0.1467	-0.009126	-0.1376	0.02305	0.0998833333333333
CX16	ASCC3	79	5131	-0.09885	-0.007959	-0.09089	0.001937	0.0131246424242424
CX16	CDKN1A	49	5161	0.1073	-0.01045	0.1178	0.5657	0.821367012987013
CX16	DYNC1I1	56	5154	-0.04642	-0.008935	-0.03749	0.4413	0.747188235294118
CX16	CENPI	24	5186	-0.04366	-0.009179	-0.03448	0.6512	0.857395774647887
CX16	CUL4B	32	5178	-0.09853	-0.008786	-0.08974	0.0288	0.120310149253731
CX16	FANCB	41	5169	-0.07792	-0.008794	-0.06913	0.06482	0.230059555555556
CX16	EMD	10	5200	0.1917	-0.009724	0.2014	0.3489	0.680750785340314
CX16	BCOR	81	5129	-0.08924	-0.008076	-0.08116	0.06611	0.233895506329114
CX16	AR	50	5160	0.03939	-0.00981	0.0492	0.4984	0.784481626928471
CX16	OGT	41	5169	-0.02703	-0.009197	-0.01783	0.7859	0.928164308342133
CX16	INO80D	37	5173	-0.03538	-0.009151	-0.02623	0.6485	0.857395774647887
CX16	ASXL2	75	5135	-0.002913	-0.009431	0.006518	0.8977	0.969328640308582
CX16	SGOL1	21	5189	0.4154	-0.01106	0.4265	0.4261	0.740157407407407
CX16	LIN54	17	5193	-0.1172	-0.008985	-0.1082	0.09198	0.298935
CX16	NSD1	138	5072	-0.08714	-0.007221	-0.07992	0.00508	0.0303713368983957
CX16	CHEK1	21	5189	-0.0501	-0.009173	-0.04093	0.5347	0.798123631508678
CX16	BRMS1	18	5192	-0.07723	-0.009102	-0.06813	0.4046	0.726164217252396
CX16	CABLES1	8	5202	-0.1723	-0.009087	-0.1632	6.183e-08	8.53406666666667e-07
CX16	PADI6	38	5172	-0.05309	-0.009016	-0.04407	0.5132	0.795780305131761
CX16	CEP250	83	5127	-0.0262	-0.009065	-0.01714	0.741	0.907380065717415
CX16	DYRK1A	48	5162	0.02133	-0.009623	0.03095	0.5949	0.828266749688668
CX16	BRPF1	39	5171	0.003225	-0.009432	0.01266	0.8122	0.938057438016529
CX16	FAM175A	13	5197	0.04416	-0.009471	0.05363	0.6391	0.850744761904762
CX16	KDM1B	21	5189	-0.005903	-0.009352	0.003449	0.9669	0.990828780934922
CX16	HSP90AB1	46	5164	-0.09943	-0.008535	-0.0909	0.01509	0.0703408333333333
CX16	PRMT7	23	5187	-0.07124	-0.009063	-0.06218	0.4218	0.740157407407407
CX16	KDM5B	66	5144	-0.003437	-0.009413	0.005976	0.9237	0.976984339622642
CX16	NF2	53	5157	-0.05387	-0.00888	-0.04499	0.3683	0.697897288135593
CX16	NCOA2	62	5148	-0.07263	-0.008575	-0.06406	0.2154	0.525801746724891
CX16	CHD3	54	5156	0.1183	-0.01067	0.129	0.5287	0.797286863270778
CX16	CCNE1	18	5192	0.3153	-0.01046	0.3258	0.2029	0.504839111111111
CX16	ARID5B	56	5154	-0.06978	-0.008681	-0.0611	0.1505	0.421701754385965
CX16	ESPL1	71	5139	-0.01921	-0.009201	-0.01001	0.8464	0.952945820745217
CX16	TUBGCP3	30	5180	-0.04231	-0.009147	-0.03316	0.5343	0.798123631508678
CX16	FANCM	94	5116	-0.04196	-0.008738	-0.03322	0.4517	0.752608941877794
CX16	SLX4	62	5148	-0.05063	-0.00884	-0.04179	0.3912	0.716178723404255
CX16	HAUS1	13	5197	-0.06144	-0.009207	-0.05223	0.6323	0.846600479041916
CX16	XPO1	34	5176	0.03501	-0.009629	0.04464	0.5902	0.8281585
CX16	PDS5A	45	5165	0.05323	-0.009883	0.06311	0.481	0.774867435158501
CX16	POLR2B	48	5162	-0.04922	-0.008967	-0.04025	0.4936	0.783551489361702
CX16	HIST1H4D	14	5196	0.0393	-0.009469	0.04877	0.7349	0.903870407040704
CX16	NDE1	14	5196	0.002694	-0.00937	0.01206	0.9224	0.976984339622642
CX16	CDH1	92	5118	-0.06122	-0.008405	-0.05282	0.2032	0.504839111111111
CX16	ARID4B	60	5150	-0.05674	-0.008785	-0.04796	0.3176	0.646770127504554
CX16	MLH1	37	5173	0.227	-0.01103	0.238	0.4332	0.740546788990826
CX16	SMAD4	139	5071	-0.08411	-0.007288	-0.07682	0.01315	0.0628277777777778
CX16	WAPAL	44	5166	-0.1019	-0.008549	-0.09335	0.01108	0.0550552888888889
CX16	CDT1	17	5193	-0.08027	-0.009105	-0.07116	0.1652	0.451573594132029
CX16	PSMD11	12	5198	-0.1241	-0.009073	-0.115	0.02949	0.1225643866171
CX16	PSMC3IP	6	5204	-0.00143	-0.009347	0.007917	0.9375	0.982310215557638
CX16	PTK6	11	5199	-0.009711	-0.009337	-0.000374	0.9963	1
CX16	XRCC5	23	5187	-0.03003	-0.009246	-0.02078	0.8335	0.944919554204661
CX16	RNF168	25	5185	-0.07517	-0.00902	-0.06615	0.323	0.649485611510791
CX16	HIST1H2BC	15	5195	-0.07146	-0.009158	-0.0623	0.4477	0.749294311377245
CX16	NUP107	45	5165	-0.03283	-0.009133	-0.0237	0.6673	0.862549250288351
CX16	TADA3	13	5197	-0.1111	-0.009083	-0.102	0.06795	0.238893396226415
CX16	RMI1	15	5195	0.05047	-0.00951	0.05998	0.4025	0.72462962962963
CX16	NFRKB	31	5179	0.1228	-0.01013	0.1329	0.2877	0.624560388349515
CX16	RNF8	12	5198	0.09701	-0.009583	0.1066	0.6278	0.845639036144578
CX16	PTCH1	56	5154	-0.06392	-0.008745	-0.05518	0.1979	0.496081165919282
CX16	SMC3	51	5159	-0.07591	-0.008679	-0.06723	0.1993	0.49847293064877
CX16	TCF12	40	5170	-0.1616	-0.00816	-0.1534	4.959e-09	7.59474246575342e-08
CX16	MDM4	11	5199	-0.0151	-0.009325	-0.005775	0.9531	0.983901939058172
CX16	ZC3H12A	34	5176	-0.1215	-0.008601	-0.1129	0.00178	0.0122841975308642
CX16	PSMA5	5	5205	-0.1772	-0.009176	-0.168	1.463e-05	0.000150058165137615
CX16	ARAF	26	5184	-0.04657	-0.009151	-0.03742	0.5848	0.827603037974683
CX16	E2F4	13	5197	-0.1768	-0.008919	-0.1679	1.485e-08	2.24355405405405e-07
CX16	PAX3	42	5168	-0.09939	-0.008606	-0.09078	0.01212	0.0591710043668122
CX16	BRD8	42	5168	-0.08888	-0.008691	-0.08019	0.05802	0.214789271523179
CX16	KRT222	21	5189	0.03035	-0.009498	0.03985	0.806	0.935760207253886
CX16	SYNE2	200	5010	-0.07808	-0.006593	-0.07149	0.01038	0.0525105882352941
CX16	RBL1	41	5169	-0.01989	-0.009254	-0.01064	0.8381	0.94702505050505
CX16	KDM6A	150	5060	-0.01737	-0.009099	-0.008271	0.8337	0.944919554204661
CX16	PIAS4	10	5200	-0.1402	-0.009086	-0.1311	0.01509	0.0703408333333333
CX16	MECOM	111	5099	-0.0006254	-0.009527	0.008902	0.8609	0.956350744786495
CX16	RBBP4	11	5199	-0.1202	-0.009103	-0.1111	0.1678	0.456448661800487
CX16	REV1	45	5165	-0.03329	-0.009129	-0.02416	0.6749	0.866546268656716
CX16	MTA3	13	5197	-0.09729	-0.009118	-0.08817	0.2143	0.52450590809628
CX16	JADE1	29	5181	0.1365	-0.01015	0.1466	0.5454	0.809479260237781
CX16	HAT1	11	5199	0.2079	-0.009797	0.2177	0.1103	0.336009264305177
CX16	PGR	69	5141	-0.06678	-0.008567	-0.05821	0.06961	0.243962319749216
CX16	SMARCC2	55	5155	-0.05737	-0.008825	-0.04854	0.3846	0.71515041322314
CX16	PCM1	44	5166	-0.04053	-0.009072	-0.03146	0.582	0.826780177890724
CX16	DMAP1	12	5198	0.0706	-0.009522	0.08012	0.6635	0.862549250288351
CX16	HDAC2	26	5184	0.03737	-0.009572	0.04694	0.6514	0.857395774647887
CX16	PSMC1	10	5200	-0.02889	-0.0093	-0.01959	0.8513	0.953937137137137
CX16	CCP110	34	5176	-0.09643	-0.008766	-0.08766	0.08213	0.276570301204819
CX16	XRCC1	16	5194	-0.1303	-0.008965	-0.1213	0.004913	0.0296904540540541
CX16	FKBP6	24	5186	-0.01486	-0.009312	-0.005548	0.9263	0.976984339622642
CX16	NCOR1	123	5087	0.009075	-0.009783	0.01886	0.6689	0.862549250288351
CX16	RPL5	26	5184	-0.1896	-0.008433	-0.1812	1.218e-38	2.6187e-37
CX16	RBBP5	19	5191	0.07532	-0.009647	0.08497	0.4169	0.735164353312303
CX16	BUB1	45	5165	0.2314	-0.01144	0.2428	0.3412	0.673752464788732
CX16	ERCC1	15	5195	-0.1379	-0.008966	-0.1289	0.005934	0.0330616517412935
CX16	RAD23B	15	5195	-0.1436	-0.00895	-0.1346	0.01076	0.0541877477477477
CX16	PAX5	30	5180	-0.1112	-0.008747	-0.1025	0.03242	0.132767619047619
CX16	CEP70	29	5181	-0.1192	-0.008723	-0.1105	0.07221	0.251221176470588
CX16	MBIP	15	5195	-0.1625	-0.008895	-0.1536	0.0002457	0.00214066666666667
CX16	SUPT20H	38	5172	-0.02228	-0.009243	-0.01304	0.8612	0.956350744786495
CX16	PIAS1	24	5186	-0.05854	-0.00911	-0.04943	0.2892	0.626469245647969
CX16	SMYD2	14	5196	-0.1033	-0.009084	-0.09422	0.1595	0.440298765432099
CX16	TINF2	15	5195	0.1132	-0.009691	0.1229	0.4095	0.727855325914149
CX16	RFC4	21	5189	-0.04587	-0.00919	-0.03668	0.5567	0.814647382198953
CX16	TGFBR2	53	5157	-0.09259	-0.008482	-0.08411	0.005315	0.0312745789473684
CX16	CLOCK	23	5187	-0.004099	-0.009361	0.005262	0.9635	0.989071009174312
CX16	MRE11A	19	5191	-0.0837	-0.009065	-0.07463	0.4784	0.774856277056277
CX16	SMARCD2	13	5197	-0.01942	-0.009312	-0.01011	0.9433	0.982701296296296
CX16	CCNE2	18	5192	-0.05658	-0.009174	-0.04741	0.5208	0.797286863270778
CX16	PSMB11	18	5192	-0.1192	-0.008957	-0.1102	0.01872	0.0833823107569721
CX16	CENPE	102	5108	-0.03801	-0.008765	-0.02924	0.4671	0.766534897360704
CX16	BCL2	10	5200	-0.09121	-0.00918	-0.08203	0.2114	0.520584140969163
CX16	MGMT	11	5199	-0.1622	-0.009014	-0.1532	1.723e-05	0.000173541801801802
CX16	CDK5RAP2	52	5158	-0.08916	-0.008533	-0.08063	0.07258	0.251221176470588
CX16	LCMT1	22	5188	-0.01487	-0.009314	-0.005556	0.9466	0.982701296296296
CX16	PHF20	34	5176	-0.08234	-0.008858	-0.07348	0.1836	0.482976
CX16	PPP1CC	12	5198	0.05261	-0.009481	0.06209	0.6041	0.834846855733662
CX16	HIST1H3J	4	5206	-0.1941	-0.009196	-0.1849	7.234e-47	1.58712156862745e-45
CX16	CLSPN	42	5168	-0.07233	-0.008826	-0.0635	0.1496	0.420233165829146
CX16	LPIN3	23	5187	-0.07216	-0.009059	-0.0631	0.2589	0.585931578947368
CX16	DDB1	37	5173	-0.05135	-0.009037	-0.04231	0.5465	0.809479260237781
CX16	CHD8	83	5127	-0.065	-0.008436	-0.05656	0.09901	0.311811774647887
CX16	ATF7IP	81	5129	-0.05108	-0.008678	-0.0424	0.2995	0.6358625
CX16	KDM6B	61	5149	-0.1291	-0.007919	-0.1212	4.238e-06	4.93550416666667e-05
CX16	PPP4R2	14	5196	0.0315	-0.009448	0.04095	0.7326	0.902033920704846
CX16	FANCD2	58	5152	0.1291	-0.0109	0.14	0.4343	0.741293740458015
CX16	TDG	21	5189	-0.09531	-0.00899	-0.08632	0.3334	0.665609285714286
CX16	HIST3H3	8	5202	-0.0629	-0.009255	-0.05364	0.6087	0.836027764127764
CX16	POLI	23	5187	0.008025	-0.009415	0.01744	0.8966	0.969328640308582
CX16	NUP153	52	5158	-0.03984	-0.00903	-0.03081	0.5249	0.797286863270778
CX16	DNA2	29	5181	-0.04567	-0.009134	-0.03654	0.6077	0.835955965559656
CX16	SFI1	30	5180	0.04357	-0.009644	0.05321	0.5369	0.800338933333333
CX16	GTSE1	28	5182	0.3226	-0.01113	0.3337	0.4061	0.726164217252396
CX16	B2M	37	5173	0.01715	-0.009527	0.02668	0.7263	0.897241325966851
CX16	MSL3	21	5189	-0.1814	-0.008641	-0.1728	2.614e-20	4.87075333333333e-19
CX16	SPDL1	23	5187	-0.1653	-0.008646	-0.1567	3.629e-06	4.27076e-05
CX16	MLH3	35	5175	0.01827	-0.009524	0.02779	0.6872	0.872953688989784
CX16	SCAF4	52	5158	-0.03289	-0.0091	-0.02379	0.7567	0.912973031283711
CX16	ERCC4	36	5174	-0.04225	-0.009109	-0.03314	0.705	0.885606741573034
CX16	TPX2	31	5179	-0.03006	-0.009214	-0.02085	0.7774	0.922261081654295
CX16	DCLRE1A	34	5176	-0.08366	-0.008849	-0.07481	0.08855	0.29203215339233
CX16	TERT	32	5178	0.007877	-0.009444	0.01732	0.8056	0.935760207253886
CX16	BLZF1	14	5196	0.0588	-0.009521	0.06832	0.5208	0.797286863270778
CX16	NCAPH2	25	5185	-0.08834	-0.008957	-0.07938	0.305	0.640958646616541
CX16	SPO11	19	5191	0.0309	-0.009485	0.04039	0.7862	0.928164308342133
CX16	TCEA1	12	5198	0.225	-0.009879	0.2349	0.3737	0.704547386172007
CX16	ABL1	51	5159	0.04419	-0.009867	0.05406	0.6113	0.837814950980392
CX16	PPP2R5B	25	5185	0.022	-0.009489	0.03149	0.7193	0.894275777777778
CX16	SOX9	53	5157	-0.1498	-0.007894	-0.1419	0.000663	0.00517385555555556
CX16	YY1	15	5195	0.03227	-0.009458	0.04173	0.7605	0.913733834586466
CX16	AXIN1	59	5151	-0.09132	-0.008399	-0.08292	0.01088	0.0545463677130045
CX16	ARHGAP35	112	5098	-0.04935	-0.008458	-0.04089	0.2559	0.581496341463415
CX16	DCLRE1B	24	5186	-0.0913	-0.008958	-0.08234	0.1963	0.494286936936937
CX16	SYCP2	81	5129	-0.03675	-0.008905	-0.02784	0.5315	0.797286863270778
CX16	SMC1B	49	5161	0.07361	-0.01013	0.08374	0.3218	0.64844
CX16	CSNK1D	8	5202	-0.1141	-0.009176	-0.1049	0.04674	0.179571546391753
CX16	YWHAH	10	5200	3.911	-0.01688	3.928	0.3637	0.693236054421769
CX16	RAD51B	17	5193	0.1024	-0.009703	0.1121	0.5901	0.8281585
CX16	CENPJ	61	5149	-0.111	-0.008134	-0.1029	0.001538	0.010952127388535
CX16	MASTL	24	5186	-0.02001	-0.009288	-0.01072	0.8873	0.967265758754864
CX16	CIC	100	5110	-0.1114	-0.00734	-0.1041	0.0007717	0.00590931917808219
